Customer_care_calls,Customer_rating,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block,Mode_of_Shipment,Product_importance,Gender,Class
3,4,3,7,5400,F,Road,low,F,0
4,4,3,36,2111,C,Ship,low,F,1
5,4,4,8,1220,F,Ship,medium,M,0
4,4,3,13,1402,B,Ship,low,M,1
4,1,3,7,4083,F,Road,medium,F,1
4,4,3,7,4683,C,Flight,low,M,0
3,3,3,1,4647,D,Ship,high,M,0
5,5,5,5,4303,F,Road,low,M,1
4,2,10,4,4696,F,Ship,medium,F,1
3,4,3,8,4274,A,Ship,low,M,1
4,2,2,16,1014,A,Ship,low,M,1
3,4,4,56,1408,C,Ship,low,F,1
3,4,2,4,5926,D,Ship,low,M,0
5,2,4,59,2885,B,Ship,low,F,1
3,2,3,33,3335,F,Ship,low,F,1
2,1,2,8,4323,B,Ship,low,M,0
3,2,3,1,5825,A,Ship,low,M,0
3,5,2,1,5940,F,Ship,medium,M,1
2,4,2,2,5138,A,Ship,medium,F,0
4,2,2,10,5580,C,Ship,low,F,0
5,1,6,2,1876,F,Ship,low,F,0
3,3,5,61,1452,B,Ship,medium,M,1
4,5,2,4,4433,B,Road,low,F,0
3,3,4,3,5944,F,Ship,medium,F,1
4,3,4,40,3106,C,Ship,medium,M,1
3,4,2,4,1442,D,Ship,medium,F,1
6,4,4,1,1179,D,Ship,medium,F,1
3,4,3,8,1567,B,Flight,medium,F,1
3,3,3,6,5288,D,Ship,medium,M,1
6,2,4,2,1149,D,Ship,medium,M,1
6,1,4,6,1735,D,Ship,medium,M,1
4,3,3,4,4867,F,Ship,medium,F,1
6,4,2,9,5972,F,Road,low,F,0
5,1,3,47,2657,F,Ship,low,F,1
6,2,4,7,1181,C,Flight,low,F,1
5,2,3,4,4323,C,Ship,low,M,0
3,4,3,1,5959,C,Flight,low,F,1
3,1,2,1,5931,F,Road,medium,F,0
5,2,2,23,3962,A,Flight,medium,M,1
3,2,2,3,4442,D,Ship,medium,M,1
4,5,3,59,2083,C,Ship,low,F,1
2,2,2,9,4318,F,Ship,medium,F,0
2,4,2,57,1264,D,Ship,medium,F,1
3,1,6,10,4912,F,Ship,medium,M,0
4,1,4,4,4697,D,Ship,low,F,1
7,5,4,4,1052,F,Ship,low,M,1
3,5,3,2,4242,A,Ship,high,F,0
7,2,4,10,1587,F,Ship,low,F,0
5,1,5,3,1705,A,Road,low,F,0
4,1,5,9,5801,A,Ship,medium,M,0
4,1,7,41,2964,F,Road,low,M,1
3,5,3,30,1035,F,Ship,low,F,1
3,5,6,25,2232,C,Ship,low,F,1
3,1,2,6,5274,C,Ship,high,M,1
3,2,2,7,5988,C,Road,medium,M,1
4,1,4,3,1689,A,Road,low,M,0
4,3,5,1,1192,D,Flight,low,M,0
5,2,6,2,1210,F,Ship,medium,M,0
5,5,5,2,1593,F,Ship,high,F,1
5,2,2,19,1311,F,Flight,medium,M,1
3,4,3,23,1527,A,Ship,medium,M,1
4,1,10,35,1989,D,Ship,medium,M,1
4,3,3,4,6000,D,Ship,high,F,1
3,4,3,17,1700,F,Ship,low,M,1
4,5,2,63,3401,F,Ship,low,M,1
5,1,5,4,1776,F,Ship,low,M,0
6,2,5,1,1357,C,Ship,medium,M,0
5,5,3,5,4949,A,Flight,medium,M,0
3,2,3,33,2789,D,Ship,medium,M,1
4,3,4,2,4919,A,Road,medium,F,0
3,5,3,7,4966,B,Ship,medium,F,0
4,4,3,14,3666,F,Ship,medium,F,1
3,2,3,10,4636,A,Road,medium,M,1
3,1,4,3,4426,F,Ship,high,F,0
4,1,4,59,2925,B,Ship,medium,M,1
2,4,2,1,4344,F,Ship,medium,M,0
2,4,6,39,3770,C,Ship,medium,F,1
4,4,3,10,4680,F,Ship,medium,M,0
3,4,3,56,3654,D,Ship,low,M,1
4,5,5,32,1055,A,Road,medium,F,1
4,5,3,65,2598,F,Ship,low,F,1
3,3,4,9,4712,F,Ship,high,M,0
3,2,4,4,4918,F,Flight,medium,F,0
5,3,3,13,1446,D,Road,medium,F,1
3,3,3,3,2837,F,Ship,medium,M,1
6,2,10,4,4490,F,Ship,low,F,0
5,3,2,52,3824,D,Ship,medium,M,1
4,3,10,6,4347,F,Flight,low,F,1
4,2,5,10,1668,F,Ship,medium,M,1
4,3,2,9,4876,F,Ship,low,M,0
3,5,4,3,4934,A,Ship,low,F,0
3,3,3,1,4263,F,Ship,high,M,1
4,5,5,3,1954,A,Road,low,F,0
3,1,2,6,1490,B,Ship,medium,F,1
2,1,5,1,4543,D,Flight,low,F,0
4,2,2,3,4715,B,Ship,medium,M,1
5,5,3,54,1536,F,Ship,low,M,1
4,3,2,10,5211,F,Ship,medium,F,0
5,3,5,1,1196,A,Flight,low,F,0
5,1,8,18,3806,A,Ship,low,F,1
3,3,2,10,5255,D,Ship,medium,M,0
5,4,3,6,4257,B,Ship,medium,M,0
2,5,2,38,3708,A,Flight,low,M,1
5,2,2,55,1758,F,Road,low,F,1
5,5,4,47,3644,F,Flight,medium,F,1
3,4,2,51,1041,A,Flight,low,M,1
6,2,5,7,1638,B,Ship,low,M,1
4,1,7,52,1083,B,Flight,medium,F,1
4,5,2,40,1270,F,Ship,low,M,1
3,4,2,3,4723,B,Ship,low,M,0
6,4,5,53,3169,A,Ship,low,F,1
3,3,3,6,1878,F,Ship,low,F,1
3,1,2,42,1668,B,Road,low,M,1
6,5,4,2,1163,D,Ship,low,F,0
7,2,4,1,1339,A,Ship,low,M,0
5,2,3,9,5714,B,Ship,low,F,1
3,4,3,3,2169,B,Ship,medium,M,1
4,1,5,7,5738,F,Road,low,F,0
3,2,3,7,5477,B,Ship,high,F,0
4,3,3,5,4667,D,Flight,medium,F,0
4,4,3,29,2602,F,Flight,high,M,1
4,3,5,6,1324,D,Ship,low,M,0
5,2,5,9,1876,C,Ship,medium,F,0
4,5,5,8,4573,D,Flight,high,M,0
6,1,4,7,1644,C,Flight,low,F,1
4,2,8,1,4038,C,Ship,low,F,1
5,4,4,6,4369,F,Ship,medium,M,0
6,5,4,7,1300,C,Ship,medium,M,0
3,1,6,2,1323,C,Ship,medium,M,1
4,3,3,7,4525,F,Ship,medium,F,1
3,2,3,3,4491,F,Ship,medium,F,0
5,5,2,18,1066,C,Ship,high,F,1
3,1,4,1,4195,C,Ship,low,M,0
5,2,5,7,1923,F,Flight,low,F,0
4,3,3,19,2774,D,Road,medium,F,1
3,3,3,4,3114,F,Road,low,M,1
3,5,3,7,4056,A,Flight,low,F,1
4,3,6,6,1459,A,Ship,low,M,1
3,1,3,4,4616,C,Flight,medium,M,0
3,1,5,9,1537,F,Flight,low,M,1
4,1,2,10,1340,A,Ship,low,M,1
4,2,2,55,3416,C,Ship,medium,M,1
2,4,2,17,1686,F,Ship,low,F,1
4,5,4,4,1595,F,Ship,low,F,1
3,2,2,32,1329,F,Ship,low,M,1
3,1,2,7,5682,F,Road,low,M,0
4,2,2,21,1617,B,Ship,medium,M,1
4,2,2,7,4470,B,Ship,medium,M,1
4,5,2,23,2686,D,Flight,low,M,1
6,1,4,9,1243,A,Ship,low,M,0
4,5,3,3,4454,F,Ship,high,M,0
2,4,2,5,4010,B,Ship,low,F,1
6,4,4,6,1851,A,Ship,low,F,0
4,1,8,1,4638,C,Ship,medium,M,0
6,4,4,3,1141,B,Ship,low,M,1
3,5,2,4,5692,F,Ship,low,F,0
3,4,3,3,4566,B,Ship,low,F,0
5,2,6,35,1852,F,Ship,low,M,1
3,3,4,17,1498,B,Ship,medium,F,1
4,4,4,2,5856,B,Road,low,F,1
2,2,3,10,4736,B,Ship,low,F,0
4,4,8,39,1345,F,Ship,medium,F,1
4,1,5,7,5941,F,Ship,medium,F,1
4,4,3,2,5140,D,Road,medium,M,0
3,3,2,5,4470,A,Ship,low,M,0
3,4,2,3,4240,D,Ship,medium,M,1
5,2,3,49,3236,D,Ship,medium,M,1
5,2,6,5,5339,B,Ship,high,M,1
3,5,3,20,2374,F,Ship,low,M,1
5,5,2,2,5210,F,Ship,medium,M,0
6,1,4,8,1378,F,Ship,medium,M,0
3,5,4,59,1481,C,Ship,medium,F,1
3,4,5,2,4461,D,Road,low,M,0
6,3,5,64,1860,A,Ship,medium,F,1
2,3,2,1,5331,C,Ship,low,F,1
3,5,2,5,5877,B,Ship,low,F,1
3,5,2,16,1422,F,Flight,low,F,1
3,5,2,7,4422,F,Flight,medium,F,1
2,3,4,53,1850,F,Ship,low,F,1
3,3,7,36,3634,C,Ship,high,F,1
2,3,3,1,5910,B,Ship,high,M,0
5,5,2,8,4350,F,Ship,medium,M,0
7,3,5,10,1152,F,Ship,medium,M,1
3,1,3,61,1880,B,Ship,medium,M,1
4,3,3,62,2587,C,Road,low,F,1
4,1,8,7,5359,D,Road,low,F,0
4,1,2,41,1992,D,Ship,high,F,1
4,2,5,6,1734,F,Ship,low,M,1
4,5,3,3,5000,F,Flight,medium,M,1
3,1,4,8,5884,D,Ship,medium,F,1
2,5,4,8,4042,F,Ship,medium,M,0
4,4,3,6,4199,B,Ship,medium,F,1
3,2,2,5,5713,F,Ship,low,M,0
3,3,2,1,5670,F,Ship,medium,F,0
3,2,4,7,4038,F,Ship,high,F,0
4,2,3,3,5923,A,Ship,low,M,0
6,3,8,6,5992,B,Ship,low,F,1
3,5,3,51,3476,D,Ship,medium,F,1
3,2,2,12,1817,F,Ship,medium,F,1
4,1,3,3,5919,C,Ship,low,F,0
3,4,2,4,4629,B,Ship,medium,F,0
6,4,4,9,1585,B,Flight,low,M,0
3,3,2,59,3436,C,Road,medium,F,1
3,5,3,46,1857,F,Ship,low,M,1
3,1,3,5,5643,F,Road,low,F,0
5,3,7,45,3162,B,Flight,medium,F,1
2,4,2,32,1213,F,Ship,low,F,1
4,1,5,1,5463,B,Ship,low,F,1
5,2,3,8,3442,F,Road,medium,M,1
4,1,3,31,3632,A,Ship,low,M,1
4,1,2,2,5630,D,Flight,medium,M,0
3,1,2,44,1994,A,Road,low,F,1
3,4,3,2,1307,D,Road,low,F,1
3,2,2,10,4172,F,Road,medium,F,0
2,1,3,58,1930,D,Road,low,M,1
4,4,3,2,4430,C,Road,low,F,0
3,1,3,9,5184,F,Ship,medium,M,0
4,1,5,1,5986,D,Ship,low,F,0
3,5,10,35,1597,A,Ship,high,F,1
5,5,4,8,1247,D,Ship,medium,F,1
3,5,3,41,3977,B,Ship,low,F,1
3,1,3,39,3062,C,Flight,medium,M,1
4,4,3,60,2715,F,Ship,low,M,1
3,5,3,47,2439,C,Ship,medium,F,1
3,5,2,50,2598,F,Ship,medium,F,1
4,2,3,9,5871,F,Ship,low,F,1
3,1,3,5,5154,F,Ship,low,M,0
4,2,3,4,2061,D,Ship,high,M,1
3,3,2,5,4112,F,Ship,low,M,1
5,2,5,4,4196,D,Road,low,F,1
4,1,4,10,5965,F,Ship,low,M,1
2,5,5,9,5565,D,Ship,medium,F,0
4,2,5,7,4718,F,Ship,low,M,0
4,1,3,10,5943,D,Ship,low,F,0
2,1,3,3,5937,C,Flight,medium,M,0
6,3,4,6,4249,F,Ship,medium,F,0
2,4,3,3,5897,C,Ship,low,M,1
4,1,4,34,1831,F,Ship,medium,F,1
3,1,4,2,5016,D,Ship,medium,M,0
4,4,2,2,5892,D,Ship,medium,F,0
3,3,2,25,3607,F,Road,low,M,1
4,2,2,2,1233,A,Ship,medium,F,0
2,5,4,4,5693,F,Road,low,F,1
4,2,3,7,5737,F,Ship,medium,F,1
4,2,6,8,5695,A,Flight,low,F,0
2,5,2,4,4473,B,Road,low,M,1
4,1,3,9,1431,F,Road,medium,M,1
3,1,4,4,4303,F,Ship,high,M,0
5,1,6,9,1192,D,Ship,low,F,0
3,3,4,35,1417,F,Ship,low,F,1
6,4,5,9,4376,D,Flight,medium,M,1
5,5,3,7,4485,B,Ship,low,F,1
3,2,3,1,5307,F,Ship,high,M,0
5,5,6,52,2615,C,Ship,low,F,1
5,1,2,10,3860,F,Flight,low,F,1
3,4,3,8,5191,F,Ship,high,M,1
2,1,3,39,1582,D,Ship,low,F,1
4,4,3,1,5242,B,Ship,high,F,1
6,2,4,1,1857,C,Ship,low,M,1
5,3,2,61,3341,F,Ship,low,F,1
2,1,3,62,2106,B,Ship,low,M,1
5,3,4,3,5026,B,Road,medium,F,0
3,4,4,7,1492,D,Flight,medium,F,1
5,3,3,52,3118,A,Ship,low,F,1
4,2,3,3,4661,D,Ship,medium,F,1
3,3,3,2,4059,B,Ship,low,M,1
2,3,3,23,1372,C,Ship,low,F,1
3,2,4,12,2777,C,Ship,medium,F,1
4,2,5,6,1827,F,Road,low,M,1
3,5,2,6,4020,A,Ship,medium,F,1
3,4,4,6,5540,C,Road,low,F,0
3,4,3,2,4976,F,Ship,medium,M,0
5,3,3,7,4833,A,Flight,low,M,1
4,1,3,10,4574,D,Ship,medium,F,0
3,5,2,10,2621,F,Ship,low,F,1
3,4,3,9,5514,F,Ship,high,F,1
5,1,4,5,1027,F,Ship,medium,M,1
2,3,2,31,2621,F,Ship,low,F,1
4,4,2,29,2267,F,Ship,medium,M,1
5,4,3,9,5432,D,Road,low,M,0
7,1,4,8,1339,B,Road,low,F,0
3,3,3,4,4354,F,Road,high,F,1
4,2,3,22,1261,D,Ship,low,M,1
3,1,2,24,3811,D,Ship,low,M,1
4,4,3,1,5784,F,Ship,medium,M,1
4,1,3,56,3135,F,Ship,medium,F,1
5,3,5,10,1784,A,Ship,low,M,0
5,1,3,27,2415,F,Flight,medium,M,1
3,3,4,7,2299,C,Ship,medium,M,1
5,4,5,9,1069,A,Ship,low,M,1
3,3,2,8,5813,F,Ship,low,M,0
6,2,2,9,5580,B,Flight,medium,M,0
4,2,3,16,2046,D,Ship,low,M,1
4,5,2,21,3128,D,Flight,low,F,1
3,1,7,5,4439,C,Ship,high,M,1
3,1,6,5,3432,F,Ship,high,M,1
4,3,5,3,1637,C,Road,low,F,1
3,2,7,10,4244,A,Ship,medium,M,1
5,5,2,2,4562,B,Ship,high,F,1
4,3,3,10,5491,A,Ship,medium,F,1
3,4,3,37,2111,A,Ship,medium,F,1
3,4,3,37,3650,D,Flight,high,F,1
6,3,5,7,1615,F,Flight,medium,F,1
4,3,2,8,5690,A,Ship,medium,F,1
4,2,5,3,1933,A,Ship,low,M,1
5,1,3,19,3007,A,Ship,low,F,1
4,5,3,21,1683,B,Ship,low,F,1
4,5,2,8,5478,D,Ship,medium,M,0
4,2,4,9,4713,A,Ship,low,F,1
3,2,2,3,4876,F,Ship,medium,F,0
5,4,4,7,4552,F,Ship,medium,M,1
2,5,3,8,4605,F,Ship,medium,M,0
4,1,10,5,5494,F,Ship,medium,F,1
4,5,2,7,5325,D,Road,medium,F,1
2,5,2,5,4236,A,Road,high,M,0
4,5,2,9,5724,C,Road,low,F,0
3,1,7,5,4102,C,Flight,low,M,1
5,1,5,9,1156,C,Ship,medium,M,1
3,3,3,2,4926,A,Ship,low,F,0
5,2,2,27,3276,F,Ship,medium,M,1
3,3,6,6,4279,B,Ship,low,F,0
4,1,6,1,4943,A,Road,low,M,0
5,3,5,9,1924,F,Flight,high,M,0
4,5,2,2,4883,B,Ship,low,M,1
5,2,3,6,4013,C,Ship,low,M,1
3,4,3,17,1187,F,Ship,low,M,1
2,2,3,6,4840,F,Ship,low,M,1
5,3,6,3,1321,A,Road,medium,F,0
3,4,3,4,4191,A,Ship,medium,M,0
4,5,3,64,3812,F,Road,low,F,1
5,1,3,7,5061,F,Ship,low,F,0
7,3,4,1,1966,C,Ship,medium,M,1
3,1,3,1,5486,D,Ship,medium,M,1
2,1,3,8,6064,C,Ship,medium,F,1
6,4,5,2,4651,F,Ship,medium,M,0
3,2,2,19,2196,F,Ship,low,M,1
6,3,4,10,5965,A,Flight,low,F,0
4,2,4,46,1736,A,Ship,low,F,1
4,4,3,29,3623,F,Road,low,M,1
6,5,4,5,1963,B,Ship,medium,M,1
5,2,6,5,1885,C,Ship,low,M,0
2,4,2,5,5335,F,Flight,low,M,1
3,5,4,26,1969,D,Flight,medium,M,1
6,3,4,2,1520,F,Road,medium,F,1
3,3,2,7,4865,F,Flight,medium,M,0
6,5,4,6,4616,F,Ship,medium,M,0
6,5,4,8,1689,A,Flight,low,M,0
6,5,3,9,4074,B,Ship,low,M,1
3,2,5,1,5993,F,Ship,medium,M,0
4,2,5,10,1720,C,Road,low,F,0
3,2,2,9,4648,F,Ship,high,M,0
3,1,2,7,5320,F,Road,low,F,0
3,2,3,10,5768,F,Ship,medium,F,1
4,1,3,22,1403,A,Ship,high,F,1
3,3,3,7,5199,D,Road,low,F,1
4,4,5,3,5901,F,Ship,medium,M,1
4,5,5,3,1162,F,Flight,low,M,0
4,4,2,19,1665,A,Ship,medium,F,1
4,3,4,3,3889,A,Ship,low,F,1
4,4,3,8,5475,C,Ship,medium,F,0
5,4,4,10,4880,C,Ship,low,M,0
5,5,2,4,5587,B,Ship,low,M,0
4,3,3,10,2802,B,Ship,low,F,1
3,2,3,27,1898,F,Ship,low,M,1
6,3,4,6,1822,F,Ship,medium,F,1
4,3,3,58,2579,B,Flight,medium,M,1
4,4,2,9,3075,F,Ship,low,M,1
3,2,4,60,2178,A,Ship,medium,M,1
2,3,4,2,4521,C,Ship,high,F,0
3,4,4,6,4403,F,Ship,low,M,0
6,5,4,2,1867,A,Ship,medium,M,1
4,2,4,41,1511,F,Flight,low,F,1
3,1,2,3,4226,F,Ship,medium,M,0
3,5,3,10,2277,D,Ship,medium,F,1
5,3,4,4,5683,F,Ship,low,F,0
3,5,3,2,4018,D,Ship,medium,F,1
6,2,4,3,1118,D,Ship,medium,M,0
2,2,5,1,1885,D,Ship,medium,F,1
3,2,4,3,4042,F,Flight,low,F,0
2,3,3,9,4032,F,Ship,high,M,1
4,5,2,34,2821,C,Ship,low,F,1
4,2,2,6,2010,A,Ship,low,F,1
6,2,7,65,3362,C,Road,medium,F,1
6,5,4,3,1385,F,Road,medium,M,0
3,5,3,1,1366,A,Road,low,F,1
6,4,5,10,4225,F,Ship,high,F,0
4,5,3,5,1012,F,Ship,low,F,1
4,4,4,35,1210,D,Ship,low,F,1
5,4,2,8,4200,B,Ship,low,F,0
3,3,4,62,1616,F,Flight,medium,F,1
5,5,4,10,5676,C,Ship,low,F,1
6,3,4,1,4912,F,Ship,low,M,0
4,3,4,6,4166,B,Ship,medium,M,0
2,1,2,10,4671,B,Ship,low,M,1
4,4,5,5,4823,C,Road,low,M,1
5,1,2,9,4580,C,Ship,low,M,1
2,3,2,62,3127,B,Ship,medium,F,1
4,3,3,7,4810,F,Ship,low,F,1
5,4,6,5,2041,D,Flight,medium,F,1
6,2,3,3,2974,B,Ship,medium,F,1
3,3,3,10,5439,A,Ship,medium,M,0
5,3,4,8,4129,F,Ship,high,M,1
4,1,5,1,1605,D,Ship,low,M,1
4,1,4,64,3312,C,Ship,medium,F,1
4,5,10,44,3860,F,Road,medium,F,1
5,4,6,8,1327,D,Ship,low,F,1
5,2,6,7,5289,B,Ship,medium,F,0
4,2,4,2,5795,A,Ship,medium,F,1
5,1,4,9,4766,B,Road,low,F,0
2,5,3,9,4182,C,Ship,medium,F,0
4,1,3,60,1200,B,Ship,low,F,1
4,3,3,1,5214,A,Road,high,F,0
5,5,8,48,2627,F,Ship,low,F,1
4,3,3,6,5712,F,Flight,low,F,1
5,4,5,8,4038,A,Flight,low,M,1
6,3,5,13,3899,A,Ship,low,M,1
5,4,2,8,5291,F,Flight,low,F,0
3,1,2,5,4738,A,Ship,low,F,0
3,1,3,7,5140,C,Ship,high,M,1
6,1,3,2,5144,F,Ship,low,F,0
6,5,4,2,1167,F,Ship,low,M,1
7,3,4,4,1628,F,Ship,medium,M,0
5,4,3,1,5711,A,Flight,medium,F,0
4,5,3,59,3951,A,Ship,medium,M,1
5,1,2,8,5218,F,Ship,low,F,0
4,4,5,6,1853,D,Ship,low,M,1
3,2,3,6,5642,F,Ship,low,M,0
6,5,5,3,4660,A,Ship,high,F,1
5,5,6,6,1450,B,Road,low,M,1
3,3,7,19,2182,B,Flight,medium,M,1
5,5,4,60,1407,F,Ship,medium,M,1
3,5,3,4,5069,F,Flight,medium,M,0
3,4,3,6,4950,F,Flight,medium,M,0
3,4,8,35,3299,D,Ship,low,F,1
5,2,2,58,1654,D,Road,low,M,1
5,2,5,8,1367,F,Road,medium,M,0
5,3,5,6,1278,F,Flight,low,F,1
5,5,3,10,5591,B,Ship,low,M,0
4,1,5,3,1880,F,Ship,medium,F,1
3,3,2,18,1225,D,Ship,medium,M,1
4,2,2,5,4635,F,Road,medium,M,0
5,2,6,8,5633,A,Ship,low,M,0
6,3,4,6,1537,F,Ship,low,F,0
4,4,2,53,3154,F,Ship,high,M,1
3,2,10,9,4256,B,Ship,low,F,0
4,2,5,6,1520,F,Ship,low,M,0
4,3,2,6,4286,F,Ship,medium,M,1
4,2,2,2,5327,F,Road,medium,M,0
4,2,4,3,4956,F,Ship,low,F,1
4,5,3,5,4735,C,Ship,high,M,0
2,5,3,4,4888,F,Flight,medium,F,0
4,5,3,9,5263,B,Ship,low,M,0
3,2,2,3,4759,F,Ship,low,F,0
3,1,4,6,5926,D,Ship,medium,F,1
6,5,3,9,5634,F,Road,low,M,0
4,4,2,2,4460,F,Road,low,M,0
4,4,2,1,4711,F,Road,medium,F,1
5,4,3,10,4670,C,Ship,low,F,1
3,3,2,8,5871,F,Ship,medium,F,0
5,5,3,10,5060,D,Ship,medium,F,0
3,5,3,5,4317,F,Ship,medium,M,1
5,1,3,58,3599,D,Ship,medium,F,1
5,3,2,9,4458,F,Ship,low,M,0
4,3,4,14,1686,D,Ship,low,M,1
4,4,3,4,4651,C,Road,low,F,1
4,1,4,7,5600,D,Flight,medium,F,1
5,5,3,31,2033,F,Ship,low,F,1
4,3,6,2,1727,F,Road,medium,M,1
5,5,3,37,1993,F,Ship,medium,F,1
3,2,4,10,4410,F,Ship,medium,F,0
3,3,6,2,4984,F,Ship,medium,M,0
5,3,2,2,5953,B,Ship,low,F,1
5,2,5,5,1864,D,Ship,medium,F,0
4,1,2,10,5066,B,Ship,low,F,0
6,1,4,10,1623,A,Ship,low,M,1
4,4,3,59,1165,C,Road,high,F,1
4,4,3,7,4480,C,Ship,medium,F,1
4,2,3,9,4941,C,Road,low,F,0
4,4,3,14,1716,F,Ship,low,F,1
4,2,3,1,5128,B,Flight,medium,F,0
4,1,3,5,5632,B,Ship,low,F,0
4,5,3,38,2651,A,Ship,low,F,1
3,4,2,3,4154,B,Ship,medium,F,1
4,3,3,12,3922,F,Ship,high,M,1
5,5,5,9,5385,B,Ship,medium,M,0
3,3,3,5,5638,A,Ship,low,M,0
3,1,2,10,5460,F,Ship,medium,M,0
4,2,2,26,2431,F,Ship,low,F,1
3,5,2,9,4623,C,Ship,medium,M,0
4,2,3,1,4933,A,Ship,medium,F,1
4,3,2,9,5940,C,Ship,low,M,0
4,4,2,7,4042,F,Ship,low,M,1
3,1,7,3,4477,C,Flight,low,F,0
5,4,4,48,1920,C,Ship,medium,M,1
4,4,3,8,4893,C,Ship,low,F,0
5,2,4,39,1204,A,Road,medium,M,1
2,1,4,4,4780,B,Flight,medium,F,0
5,2,4,7,4787,F,Ship,low,F,1
4,1,4,22,2066,A,Ship,low,M,1
5,1,5,4,1622,C,Flight,medium,M,0
2,3,4,5,5989,F,Road,low,F,1
3,5,3,9,4969,A,Flight,medium,F,0
4,4,5,7,5590,B,Road,low,F,0
4,1,6,7,1884,D,Road,low,F,1
5,1,2,6,4984,D,Flight,high,M,1
2,4,5,9,1740,A,Road,low,M,1
4,1,2,60,2671,B,Ship,medium,F,1
4,4,2,59,1941,F,Ship,medium,M,1
4,4,10,1,4602,B,Ship,low,F,0
3,2,5,6,1887,D,Ship,medium,F,0
4,5,4,1,4885,D,Ship,low,F,0
3,3,3,51,3935,D,Ship,low,F,1
5,3,6,10,1027,B,Road,low,M,0
3,3,2,5,5058,C,Ship,low,M,0
4,4,2,2,4800,A,Road,low,M,0
3,2,2,9,4466,B,Ship,medium,M,0
4,2,3,61,1875,B,Flight,medium,M,1
4,5,2,1,4395,C,Ship,low,M,1
3,3,2,46,3594,F,Road,medium,M,1
5,2,2,2,5448,D,Ship,medium,F,0
4,4,3,8,5394,A,Road,low,F,0
4,5,2,9,5425,F,Ship,medium,F,1
4,1,4,1,4684,F,Ship,medium,F,0
5,4,3,40,3484,D,Ship,medium,M,1
5,5,3,9,5807,F,Ship,low,F,1
5,5,5,61,1091,B,Ship,medium,F,1
3,5,2,2,4440,A,Ship,medium,M,0
4,3,3,1,5408,A,Ship,medium,F,1
4,2,3,11,1926,A,Ship,low,F,1
4,2,3,3,5121,F,Ship,medium,M,0
3,2,3,1,5362,D,Ship,medium,M,0
3,3,10,2,5626,F,Ship,medium,M,1
4,4,2,9,5672,D,Ship,low,F,1
5,3,4,1,5743,B,Ship,low,M,0
5,5,2,2,5908,B,Ship,medium,M,0
4,3,2,3,1376,F,Ship,low,F,0
4,5,2,10,5865,A,Ship,medium,M,1
2,2,4,6,5585,F,Road,low,M,0
6,5,4,2,1980,F,Ship,medium,F,0
2,2,2,49,1447,A,Ship,medium,F,1
3,5,3,5,4183,C,Road,high,M,1
3,3,2,9,4860,F,Ship,medium,M,0
4,3,4,36,1171,D,Flight,low,M,1
4,4,6,2,1279,C,Ship,low,M,0
4,5,5,6,1754,D,Ship,low,F,0
4,1,3,4,3686,F,Ship,medium,F,1
3,1,2,9,5853,B,Road,medium,F,1
3,3,3,6,5261,C,Road,low,F,0
2,3,3,3,4478,C,Ship,medium,M,0
6,1,10,7,4287,F,Flight,medium,M,0
4,1,2,8,3638,F,Ship,low,M,1
4,4,4,5,5162,A,Ship,low,M,0
6,1,4,2,1018,F,Flight,low,F,0
4,1,3,5,4173,A,Ship,medium,F,0
3,3,5,25,3992,B,Ship,low,M,1
4,1,4,6,5197,B,Ship,medium,M,1
5,2,3,6,4302,F,Ship,medium,F,0
5,1,6,2,1258,F,Ship,low,M,1
4,3,2,1,5398,B,Road,low,M,0
4,5,3,9,5208,A,Flight,medium,F,0
4,2,3,45,2486,B,Ship,medium,M,1
5,2,3,9,4298,F,Road,low,M,1
5,4,3,4,5332,C,Ship,medium,F,0
2,3,3,4,4862,D,Ship,low,F,0
5,2,3,4,4271,F,Ship,high,M,0
4,1,2,3,5672,F,Road,low,M,0
4,3,4,23,2960,C,Ship,medium,M,1
3,3,7,4,5075,D,Ship,high,F,1
5,2,2,1,4607,B,Ship,medium,M,0
3,4,3,7,5429,C,Ship,medium,F,0
6,2,5,5,1051,C,Road,low,F,1
4,2,3,59,1588,B,Ship,medium,M,1
4,3,3,13,1985,B,Ship,medium,M,1
5,2,3,2,4198,B,Ship,low,M,0
5,1,6,1,1021,A,Ship,low,M,0
3,5,3,47,3523,C,Ship,low,F,1
4,5,5,1,1187,A,Ship,low,F,1
3,3,3,6,4260,A,Ship,high,F,1
5,1,6,7,4344,C,Road,low,F,0
3,4,3,6,3788,C,Ship,low,M,1
5,3,6,9,5640,D,Ship,medium,F,0
4,3,4,9,5116,D,Ship,medium,M,1
7,3,4,4,1373,A,Ship,medium,F,0
3,4,4,3,1148,F,Ship,medium,F,0
5,3,3,2,5273,F,Road,high,M,0
4,5,3,4,1363,A,Ship,low,F,1
4,3,3,7,4556,C,Ship,low,F,0
3,2,2,3,4405,B,Ship,medium,F,0
5,1,3,3,4908,C,Road,high,M,0
3,1,3,4,4666,A,Road,low,F,0
6,3,4,9,1212,F,Ship,low,F,1
5,2,2,2,4636,F,Ship,medium,M,1
5,5,3,5,4942,F,Ship,medium,M,1
3,1,3,64,2794,D,Ship,low,F,1
3,2,3,8,5869,A,Ship,medium,M,0
4,2,3,7,5616,F,Flight,low,F,0
6,4,4,5,1972,F,Ship,low,F,1
2,1,2,5,5250,A,Road,low,M,0
